cutomer_id,order_id,product_id,order_date,order_time
CUK-73560,JJT-8348,89-431-6610,03/12/2023,10:53:51
CUK-73560,JJT-8348,14-651-7055,03/12/2023,10:53:51
NNN-20285,JLY-4016,70-595-3037,28/06/2023,14:08:44
NNN-20285,JLY-4016,29-609-8516,28/06/2023,14:08:44
TFD-83575,JLY-5316,92-667-1947,14/01/2024,19:25:25
TFD-83575,JLY-5316,81-612-9682,14/01/2024,19:25:25
MVN-17758,JMM-1366,80-221-1012,26/02/2024,00:49:42
MVN-17758,JMM-1366,04-897-7448,26/02/2024,00:49:42
SMV-44812,JMM-3539,26-723-9238,04/11/2023,08:21:45
SMV-44812,JMM-3539,30-883-0231,04/11/2023,08:21:45
ZEP-41850,JMQ-3993,28-101-1484,14/12/2023,07:49:34
ZEP-41850,JMQ-3993,83-757-0080,14/12/2023,07:49:34
FNZ-92907,JMX-7147,63-429-3981,23/12/2023,11:34:43
FNZ-92907,JMX-7147,45-984-6330,23/12/2023,11:34:43
EHM-45282,JMX-8595,09-252-7243,11/06/2023,20:38:25
EHM-45282,JMX-8595,49-203-9694,11/06/2023,20:38:25
NRS-40908,JNC-7824,19-632-6137,05/06/2023,20:14:25
NRS-40908,JNC-7824,82-395-4085,05/06/2023,20:14:25
TMU-54039,JNC-8742,03-486-8184,21/12/2023,15:34:20
TMU-54039,JNC-8742,69-018-2436,21/12/2023,15:34:20
DKA-37599,JNE-2786,24-835-9371,28/03/2024,08:03:23
DKA-37599,JNE-2786,56-639-4120,28/03/2024,08:03:23
CLD-40263,JNE-6341,48-116-8137,17/03/2024,10:29:44
VAU-34948,JOX-2468,69-759-6755,16/06/2023,05:55:21
OMY-58623,JOX-5375,56-639-4120,20/01/2024,12:12:48
OMY-58623,JOX-5375,31-579-0755,20/01/2024,12:12:48
OMY-58623,JOX-5375,64-709-0601,20/01/2024,12:12:48
KKT-52545,JOY-3985,22-361-7394,14/11/2023,16:11:12
KKT-52545,JOY-3985,81-184-9787,14/11/2023,16:11:12
OXP-30840,JOY-8241,10-694-9762,26/06/2023,23:08:03
BQY-45193,JPC-4202,82-600-5466,13/09/2023,02:50:50
BQY-45193,JPC-4202,46-086-5000,13/09/2023,02:50:50
BHX-81964,JPC-8315,85-213-9361,18/07/2023,14:14:33
BHX-81964,JPC-8315,75-458-3853,18/07/2023,14:14:33
BHX-81964,JPC-8315,40-855-0828,18/07/2023,14:14:33
YTR-17385,JPN-1569,78-646-8928,04/06/2023,04:03:37
YTR-17385,JPN-1569,80-994-3188,04/06/2023,04:03:37
NST-01723,JQA-1882,28-101-1484,03/01/2024,14:19:48
JRI-37767,JQA-2130,24-097-5866,20/03/2024,02:55:34
JRI-37767,JQA-2130,26-916-4677,20/03/2024,02:55:34
JRI-37767,JQA-2130,06-451-8231,20/03/2024,02:55:34
DGH-91780,JQL-2992,99-936-3695,01/08/2023,08:24:14
CHW-16576,JQL-8115,36-648-0127,07/10/2023,14:18:32
BHX-81964,JQX-2620,42-897-0984,27/10/2023,05:18:10
BHX-81964,JQX-2620,96-905-0520,27/10/2023,05:18:10
AVH-73381,JQX-7346,00-940-2361,30/08/2023,10:08:53
AVH-73381,JQX-7346,22-839-5661,30/08/2023,10:08:53
AVH-73381,JQX-7346,63-682-0223,30/08/2023,10:08:53
YPI-57307,JRC-2889,51-025-6238,29/02/2024,17:33:35
YPI-57307,JRC-2889,20-323-4061,29/02/2024,17:33:35
YPI-57307,JRC-2889,92-488-4205,29/02/2024,17:33:35
VTD-48908,JRF-8081,44-730-4998,30/06/2023,09:14:28
VTD-48908,JRF-8081,62-568-9444,30/06/2023,09:14:28
VTD-48908,JRF-8081,26-064-2582,30/06/2023,09:14:28
KQD-47610,JRK-1668,75-893-4370,19/07/2023,08:46:04
KQD-47610,JRK-1668,89-008-8811,19/07/2023,08:46:04
PGQ-04447,JRK-3796,68-848-4770,30/03/2024,11:19:36
PGQ-04447,JRK-3796,09-561-0117,30/03/2024,11:19:36
CMY-73211,JRU-5341,00-189-3792,06/03/2024,16:16:16
DTE-01299,JRU-9592,84-485-2658,05/02/2024,07:43:07
SQW-24281,JRW-9511,89-276-3146,02/11/2023,01:36:08
SQW-24281,JRW-9511,43-270-8633,02/11/2023,01:36:08
RFM-18581,JSA-5798,43-738-2296,21/10/2023,01:58:44
RFM-18581,JSA-5798,79-505-8160,21/10/2023,01:58:44
RFM-18581,JSA-5798,55-154-9849,21/10/2023,01:58:44
ZJU-40687,JSA-7772,36-503-3274,12/01/2024,14:56:43
KCW-90064,JSK-2137,39-155-7466,20/06/2023,16:15:22
KCW-90064,JSK-2137,17-163-9509,20/06/2023,16:15:22
KCW-90064,JSK-2137,13-768-4067,20/06/2023,16:15:22
ODE-83262,JSK-7409,69-118-8432,28/12/2023,05:36:28
RVP-12388,JTE-8870,07-049-0442,11/07/2023,13:14:19
RVP-12388,JTE-8870,04-399-5905,11/07/2023,13:14:19
MZG-60599,JTI-3836,14-967-6412,24/12/2023,04:52:17
MZG-60599,JTI-3836,87-004-8927,24/12/2023,04:52:17
JBJ-10889,JTI-7591,47-505-2493,26/06/2023,11:41:14
JBJ-10889,JTI-7591,87-004-8927,26/06/2023,11:41:14
EQN-46999,JTL-3024,82-766-2339,01/08/2023,16:31:26
EQN-46999,JTL-3024,86-832-2186,01/08/2023,16:31:26
EQN-46999,JTL-3024,51-525-2470,01/08/2023,16:31:26
GFX-78117,JTL-9207,86-211-9441,07/08/2023,01:40:17
GFX-78117,JTL-9207,01-050-1010,07/08/2023,01:40:17
ZSK-47154,JUE-2955,43-270-8633,06/01/2024,11:40:20
ZSK-47154,JUE-2955,48-174-4795,06/01/2024,11:40:20
ZSK-47154,JUE-2955,28-848-5368,06/01/2024,11:40:20
SSV-04596,JUX-7755,17-976-5960,01/10/2023,09:05:22
SSV-04596,JUX-7755,87-545-0611,01/10/2023,09:05:22
SSV-04596,JUX-7755,35-564-4089,01/10/2023,09:05:22
CNC-98914,JVC-2408,00-847-7041,03/12/2023,17:49:49
CNC-98914,JVC-2408,36-503-3274,03/12/2023,17:49:49
DTO-70277,JVC-3674,96-668-5966,18/03/2024,15:28:45
JSU-54404,JVN-4567,93-389-3317,14/07/2023,21:50:26
JSU-54404,JVN-4567,38-322-2938,14/07/2023,21:50:26
GMG-27242,JVN-4862,69-018-2436,18/03/2024,10:52:16
GMG-27242,JVN-4862,92-488-4205,18/03/2024,10:52:16
GMG-27242,JVN-4862,51-880-1462,18/03/2024,10:52:16
SGR-65629,JVX-8178,86-221-2194,16/06/2023,09:09:49
SGR-65629,JVX-8178,02-854-7835,16/06/2023,09:09:49
LWP-57869,JXI-4990,65-173-2185,30/12/2023,00:48:27
RAP-04770,JXI-6489,33-332-7198,22/10/2023,09:12:07
RAP-04770,JXI-6489,68-514-5147,22/10/2023,09:12:07
UWO-91784,JXP-3656,51-880-1462,14/12/2023,02:02:02
UWO-91784,JXP-3656,67-247-6424,14/12/2023,02:02:02
UWO-91784,JXP-3656,14-170-8767,14/12/2023,02:02:02
LRO-88912,JXR-3212,99-936-6420,22/12/2023,11:34:54
LRO-88912,JXR-3212,79-389-5613,22/12/2023,11:34:54
QPQ-39890,JXR-9533,88-462-2369,10/08/2023,16:09:28
PRY-55973,JYA-4160,06-377-3616,28/11/2023,15:44:39
KXM-93242,JYA-9203,96-846-3598,01/09/2023,22:43:21
KXM-93242,JYA-9203,26-589-1806,01/09/2023,22:43:21
FMX-77248,JYE-6137,01-785-5713,25/01/2024,18:14:18
FMX-77248,JYE-6137,39-161-4563,25/01/2024,18:14:18
HOP-91174,JYE-8639,08-100-0817,18/02/2024,15:54:26
HOP-91174,JYE-8639,81-749-0459,18/02/2024,15:54:26
FPH-26407,JZS-0495,61-088-1041,28/06/2023,19:54:13
FPH-26407,JZS-0495,39-841-8334,28/06/2023,19:54:13
HUF-26956,JZS-2288,39-155-7466,12/09/2023,23:43:46
HUF-26956,JZS-2288,10-382-0091,12/09/2023,23:43:46
VXB-85464,JZW-4996,60-215-8627,25/12/2023,07:30:09
VXB-85464,JZW-4996,10-395-8862,25/12/2023,07:30:09
VXB-85464,JZW-4996,34-100-2931,25/12/2023,07:30:09
WDI-49050,KBF-2317,94-859-3628,04/02/2024,14:19:46
WDI-49050,KBF-2317,81-774-2745,04/02/2024,14:19:46
PCN-85238,KBF-5349,67-806-5227,12/08/2023,00:25:36
PCN-85238,KBF-5349,92-461-0268,12/08/2023,00:25:36
KGP-14913,KDG-4165,85-505-6120,05/09/2023,19:10:06
OOJ-86402,KDG-5996,74-002-4928,29/10/2023,09:40:17
OOJ-86402,KDG-5996,19-853-5001,29/10/2023,09:40:17
KPV-61572,KDH-3607,09-655-7992,10/03/2024,23:57:38
HFC-91910,KDH-5144,66-501-7200,19/01/2024,07:33:51
HFC-91910,KDH-5144,57-065-3565,19/01/2024,07:33:51
HFC-91910,KDH-5144,46-384-5593,19/01/2024,07:33:51
SYA-95712,KEL-1041,79-403-6754,28/01/2024,16:53:22
NGE-30140,KEL-8905,76-046-2056,29/07/2023,06:19:13
NGE-30140,KEL-8905,08-115-3988,29/07/2023,06:19:13
TTJ-69717,KFM-8962,36-966-7799,28/03/2024,21:17:12
TTJ-69717,KFM-8962,46-850-5722,28/03/2024,21:17:12
SSW-98369,KFZ-6626,48-209-8487,06/07/2023,23:39:24
SSW-98369,KFZ-6626,24-450-4465,06/07/2023,23:39:24
ZJU-40687,KGS-4490,00-508-2360,07/08/2023,01:35:50
ZJU-40687,KGS-4490,72-615-3589,07/08/2023,01:35:50
ZJU-40687,KGS-4490,11-736-1055,07/08/2023,01:35:50
RJC-85748,KIK-0830,51-163-6534,28/10/2023,04:30:03
RJC-85748,KIK-0830,08-343-6235,28/10/2023,04:30:03
RJC-85748,KIK-0830,65-720-5521,28/10/2023,04:30:03
ZPY-93321,KIK-6238,74-877-3959,05/08/2023,08:16:23
XGN-27249,KIN-4596,81-046-6342,17/06/2023,07:38:47
XGN-27249,KIN-4596,87-383-8756,17/06/2023,07:38:47
PTO-79766,KIN-7994,43-429-3442,14/12/2023,13:11:03
PTO-79766,KIN-7994,11-590-2260,14/12/2023,13:11:03
PTO-79766,KIN-7994,98-762-5682,14/12/2023,13:11:03
YAG-27276,KIO-5547,69-018-2436,03/02/2024,18:52:32
YAG-27276,KIO-5547,33-410-0196,03/02/2024,18:52:32
PZJ-80163,KIT-3692,89-414-5305,14/07/2023,14:25:32
PZJ-80163,KIT-3692,31-597-8346,14/07/2023,14:25:32
PZJ-80163,KIT-3692,86-985-8205,14/07/2023,14:25:32
XYD-54715,KIT-5577,94-304-1665,11/03/2024,12:22:32
XYD-54715,KIT-5577,76-582-3329,11/03/2024,12:22:32
YZJ-89160,KIT-7446,60-629-3357,08/10/2023,04:45:20
YZJ-89160,KIT-7446,77-396-1355,08/10/2023,04:45:20
PZE-90750,KIV-7716,71-358-1219,18/02/2024,09:27:16
PZE-90750,KIV-7716,68-514-5147,18/02/2024,09:27:16
XXD-36961,KIV-8155,79-505-8160,26/02/2024,19:06:47
NED-01548,KIY-1598,80-635-9373,02/10/2023,10:12:38
NED-01548,KIY-1598,82-228-4968,02/10/2023,10:12:38
SWK-13632,KIY-4590,92-191-3051,22/07/2023,00:32:25
YEP-68998,KJF-0782,06-451-8231,18/12/2023,00:17:40
YEP-68998,KJF-0782,89-008-8811,18/12/2023,00:17:40
CLX-10763,KJI-3044,64-928-2811,21/03/2024,21:03:09
DLH-35107,KJI-8067,71-015-1326,14/11/2023,09:33:00
DLH-35107,KJI-8067,73-629-6365,14/11/2023,09:33:00
TWX-83124,KKN-4503,47-438-3089,26/06/2023,12:33:40
TWX-83124,KKN-4503,53-085-2967,26/06/2023,12:33:40
NXA-25791,KKN-4530,87-988-7651,11/02/2024,11:36:51
NXA-25791,KKN-4530,31-471-2089,11/02/2024,11:36:51
NGU-54907,KKX-1432,71-448-6664,13/03/2024,18:04:02
NGU-54907,KKX-1432,09-655-7992,13/03/2024,18:04:02
QOE-56926,KKX-1806,92-903-1283,12/03/2024,03:04:35
LPB-73322,KKX-5073,39-902-9369,20/09/2023,05:51:56
LPB-73322,KKX-5073,82-766-2339,20/09/2023,05:51:56
LPB-73322,KKX-5073,06-218-6572,20/09/2023,05:51:56
TAB-06662,KKX-6337,61-088-1041,01/10/2023,08:20:18
VTM-67273,KLD-7811,36-503-3274,21/12/2023,01:11:48
VTM-67273,KLD-7811,89-122-4460,21/12/2023,01:11:48
VTM-67273,KLD-7811,04-284-9156,21/12/2023,01:11:48
RHJ-04583,KLF-3104,57-573-3605,16/11/2023,07:30:37
RHJ-04583,KLF-3104,59-463-6330,16/11/2023,07:30:37
ZMG-30694,KLF-3904,28-913-3139,25/07/2023,05:53:42
ZMG-30694,KLF-3904,83-855-7429,25/07/2023,05:53:42
ICO-70881,KNB-4521,92-667-1947,14/11/2023,01:37:22
ICO-70881,KNB-4521,98-762-5682,14/11/2023,01:37:22
LYB-43537,KNB-8839,45-611-9056,19/02/2024,00:31:41
CML-45140,KNH-8570,90-666-4404,23/03/2024,19:22:14
CML-45140,KNH-8570,38-322-2938,23/03/2024,19:22:14
CML-45140,KNH-8570,29-069-4548,23/03/2024,19:22:14
DNC-33437,KNH-8873,69-449-1761,03/11/2023,18:09:39
DNC-33437,KNH-8873,58-210-0910,03/11/2023,18:09:39
TPE-59637,KPJ-5231,14-651-7055,26/11/2023,06:12:56
TPE-59637,KPJ-5231,14-463-4219,26/11/2023,06:12:56
NSN-43932,KPJ-7966,88-395-4539,06/09/2023,22:29:32
NSN-43932,KPJ-7966,06-377-3616,06/09/2023,22:29:32
UQN-71766,KQE-7401,34-273-3640,03/02/2024,19:22:14
UQN-71766,KQE-7401,93-401-0649,03/02/2024,19:22:14
UQN-71766,KQE-7401,28-404-9144,03/02/2024,19:22:14
JNT-37473,KQZ-3488,87-538-4800,24/07/2023,07:11:44
JNT-37473,KQZ-3488,84-196-0823,24/07/2023,07:11:44
JNT-37473,KQZ-3488,69-449-1761,24/07/2023,07:11:44
NPX-29618,KQZ-7707,06-790-0505,23/12/2023,17:31:34
NPX-29618,KQZ-7707,23-877-6958,23/12/2023,17:31:34
TAB-06662,KRE-2065,87-052-2194,22/07/2023,18:21:12
TAB-06662,KRE-2065,08-566-1525,22/07/2023,18:21:12
ZUU-36798,KSN-6456,71-514-3306,08/03/2024,11:52:50
ZUU-36798,KSN-6456,61-804-5522,08/03/2024,11:52:50
ISQ-73998,KST-7276,59-813-0544,31/08/2023,21:36:02
ISQ-73998,KST-7276,67-247-6424,31/08/2023,21:36:02
MML-63530,KST-9808,21-766-7142,29/02/2024,23:24:04
LAH-79333,KTF-3956,42-629-9312,15/01/2024,00:01:51
LAH-79333,KTF-3956,61-237-7918,15/01/2024,00:01:51
PTO-79766,KTF-5583,77-841-8220,12/09/2023,02:14:19
PTO-79766,KTF-5583,45-598-2854,12/09/2023,02:14:19
UEW-03565,KTG-7638,58-573-0727,16/01/2024,02:20:05
UEW-03565,KTG-7638,63-034-4031,16/01/2024,02:20:05
UEW-03565,KTG-7638,73-476-5093,16/01/2024,02:20:05
ZEC-71597,KWG-0132,68-965-2883,02/03/2024,15:53:31
ZEC-71597,KWG-0132,78-226-0746,02/03/2024,15:53:31
ZEC-71597,KWG-0132,18-751-1861,02/03/2024,15:53:31
IVN-92350,KXF-1403,60-729-6044,05/06/2023,03:37:54
IVN-92350,KXF-1403,85-162-7790,05/06/2023,03:37:54
MPZ-49334,KXF-3970,11-922-2177,09/02/2024,03:07:30
MPZ-49334,KXF-3970,55-787-8150,09/02/2024,03:07:30
YPZ-43846,KXK-2543,11-781-4550,22/07/2023,22:46:24
QQM-84601,KXK-8705,01-566-5209,05/01/2024,16:11:14
QQM-84601,KXK-8705,63-389-8360,05/01/2024,16:11:14
GND-76940,KXM-3159,16-212-9898,09/08/2023,12:18:29
GND-76940,KXM-3159,44-012-6153,09/08/2023,12:18:29
EXA-19057,KXM-5853,76-486-8534,28/12/2023,01:43:11
EXA-19057,KXM-5853,90-996-6068,28/12/2023,01:43:11
FNS-68804,KYG-4720,15-718-1031,03/12/2023,23:32:31
EGI-70415,KYG-7575,96-000-2431,16/03/2024,17:56:01
EGI-70415,KYG-7575,53-004-7744,16/03/2024,17:56:01
EGI-70415,KYG-7575,83-896-9843,16/03/2024,17:56:01
RJF-64610,KZO-2489,37-601-6646,18/12/2023,03:05:31
RJF-64610,KZO-2489,99-674-7142,18/12/2023,03:05:31
ZQL-96692,KZO-7185,36-017-1691,05/12/2023,08:43:45
TDI-43067,KZY-9111,83-659-7003,02/10/2023,21:21:01
TDI-43067,KZY-9111,36-900-2731,02/10/2023,21:21:01
DOE-95306,LBV-0758,92-150-3476,08/11/2023,01:00:09
DOE-95306,LBV-0758,89-122-4460,08/11/2023,01:00:09
DOE-95306,LBV-0758,17-941-7899,08/11/2023,01:00:09
FDT-82735,LBV-2542,13-528-8160,29/02/2024,20:03:12
FDT-82735,LBV-2542,84-573-2039,29/02/2024,20:03:12
ZRQ-35183,LBZ-5844,27-238-4051,11/09/2023,13:21:26
ZRQ-35183,LBZ-5844,11-528-1672,11/09/2023,13:21:26
ZRQ-35183,LBZ-5844,58-553-3829,11/09/2023,13:21:26
CGY-42847,LCC-4361,97-849-4693,13/01/2024,12:32:32
CGY-42847,LCC-4361,52-743-0485,13/01/2024,12:32:32
CGY-42847,LCC-4361,07-407-8266,13/01/2024,12:32:32
DAU-85706,LCC-8555,68-739-7272,06/06/2023,08:59:16
SJS-13308,LDU-0226,65-211-7033,29/12/2023,07:53:10
SJS-13308,LDU-0226,18-574-1721,29/12/2023,07:53:10
SJS-13308,LDU-0226,01-111-5528,29/12/2023,07:53:10
SXP-33883,LEO-9419,71-135-3437,09/09/2023,23:34:12
SXP-33883,LEO-9419,13-768-4067,09/09/2023,23:34:12
OXP-30840,LES-3304,04-083-8996,28/09/2023,10:57:33
OXP-30840,LES-3304,77-439-2843,28/09/2023,10:57:33
VTD-48908,LES-7801,52-416-2642,04/07/2023,06:47:51
HTY-68744,LEU-4894,79-227-3000,23/02/2024,02:02:54
FNZ-92907,LEU-9703,62-156-2167,30/09/2023,00:19:05
FNZ-92907,LEU-9703,61-495-5000,30/09/2023,00:19:05
VPK-72264,LEY-2874,03-897-1579,02/07/2023,03:17:19
VPK-72264,LEY-2874,71-072-5327,02/07/2023,03:17:19
VPK-72264,LEY-2874,63-260-2207,02/07/2023,03:17:19
TFD-83575,LGF-1174,32-309-2457,13/12/2023,13:36:41
TFD-83575,LGF-1174,25-998-5852,13/12/2023,13:36:41
TFD-83575,LGF-1174,51-365-6377,13/12/2023,13:36:41
YPI-57307,LGG-6291,51-525-2470,20/06/2023,19:51:19
YPI-57307,LGG-6291,23-394-0254,20/06/2023,19:51:19
QPQ-39890,LGG-8337,89-597-8122,17/11/2023,22:23:55
QPQ-39890,LGG-8337,77-123-2297,17/11/2023,22:23:55
QPQ-39890,LGG-8337,30-614-1428,17/11/2023,22:23:55
WEY-69017,LGH-8433,82-879-8442,23/02/2024,08:47:55
WEY-69017,LGH-8433,06-429-8278,23/02/2024,08:47:55
BNF-04840,LGI-1312,53-042-1501,18/09/2023,07:02:46
BNF-04840,LGI-1312,99-573-5355,18/09/2023,07:02:46
BNF-04840,LGI-1312,11-987-7204,18/09/2023,07:02:46
CGA-72580,LGI-3808,75-367-9167,29/02/2024,02:54:46
YVL-74334,LHE-5445,87-117-1194,19/12/2023,04:31:47
YVL-74334,LHE-5445,17-479-7792,19/12/2023,04:31:47
OMI-23469,LHH-3721,61-548-5461,11/08/2023,12:16:44
OMI-23469,LHH-3721,58-873-8980,11/08/2023,12:16:44
VAK-56429,LHH-6938,01-785-5713,18/09/2023,00:23:58
XYR-46722,LHN-8860,06-790-0505,28/10/2023,10:34:42
XYR-46722,LHN-8860,62-568-9444,28/10/2023,10:34:42
XYR-46722,LHN-8860,42-665-9904,28/10/2023,10:34:42
RWV-40680,LIU-2251,90-967-2054,02/06/2023,08:38:29
RWV-40680,LIU-2251,42-665-9904,02/06/2023,08:38:29
RWV-40680,LIU-2251,78-646-8928,02/06/2023,08:38:29
GVT-12503,LKE-2233,89-597-8122,24/03/2024,05:22:21
GVT-12503,LKE-2233,17-060-0538,24/03/2024,05:22:21
KGJ-47389,LKE-7796,92-244-9042,11/06/2023,06:51:10
RUH-83684,LMO-4902,43-612-9451,17/12/2023,11:31:08
RUH-83684,LMO-4902,85-883-0273,17/12/2023,11:31:08
RUH-83684,LMO-4902,06-577-9672,17/12/2023,11:31:08
RUH-83684,LMO-4902,83-908-2922,17/12/2023,11:31:08
LVV-40616,LNA-9656,70-405-0549,17/10/2023,22:31:47
LVV-40616,LNA-9656,12-798-3996,17/10/2023,22:31:47
QWL-36165,LNA-9933,90-967-1463,15/07/2023,15:02:13
JID-04297,LOA-8579,95-690-3184,03/12/2023,04:22:06
JID-04297,LOA-8579,86-089-6844,03/12/2023,04:22:06
NJG-83141,LOA-9305,76-952-2717,03/11/2023,15:33:05
NJG-83141,LOA-9305,20-113-6777,03/11/2023,15:33:05
WBL-72084,LOE-0144,86-211-9441,31/12/2023,14:34:37
WBL-72084,LOE-0144,93-696-5981,31/12/2023,14:34:37
OJK-72439,LOP-2240,10-382-0091,05/11/2023,01:39:53
OJK-72439,LOP-2240,47-022-1161,05/11/2023,01:39:53
UVI-08265,LOP-7631,60-281-7911,07/08/2023,13:08:17
UVI-08265,LOP-7631,17-941-7899,07/08/2023,13:08:17
CGA-72580,LOR-6150,17-317-9778,18/06/2023,01:27:08
CGA-72580,LOR-6150,32-232-4159,18/06/2023,01:27:08
CGA-72580,LOR-6150,68-048-0405,18/06/2023,01:27:08
CYZ-85085,LOR-7748,21-189-3185,20/09/2023,04:20:49
PFX-15299,LOT-2984,80-112-3726,29/02/2024,16:21:52
KPV-61572,LOT-5343,90-806-5529,21/08/2023,09:40:10
KNI-94352,LPJ-3860,19-853-5001,01/03/2024,17:27:32
KNI-94352,LPJ-3860,03-417-9339,01/03/2024,17:27:32
KNI-94352,LPJ-3860,72-961-8203,01/03/2024,17:27:32
PAF-44089,LPJ-6368,87-831-5266,22/09/2023,14:56:54
ZCP-69930,LQN-4187,12-973-7202,01/08/2023,09:48:25
ZCP-69930,LQN-4187,69-975-9572,01/08/2023,09:48:25
YDB-07606,LRP-6074,85-279-1314,02/08/2023,09:17:27
YDB-07606,LRP-6074,29-768-5296,02/08/2023,09:17:27
RTD-24834,LSB-8566,96-521-3410,11/10/2023,21:10:52
RTD-24834,LSB-8566,89-916-3966,11/10/2023,21:10:52
PZE-90750,LSP-6478,27-693-0330,30/07/2023,11:30:04
PZE-90750,LSP-6478,56-360-9357,30/07/2023,11:30:04
LIC-37864,LSP-7776,48-116-8137,11/08/2023,18:58:08
LIC-37864,LSP-7776,29-537-1258,11/08/2023,18:58:08
LIC-37864,LSP-7776,47-467-6852,11/08/2023,18:58:08
SUM-52621,LTD-9889,68-605-9700,20/07/2023,16:44:34
SUM-52621,LTD-9889,33-201-3685,20/07/2023,16:44:34
YBK-45508,LTZ-2202,11-995-8260,17/09/2023,22:30:00
YBK-45508,LTZ-2202,58-829-9896,17/09/2023,22:30:00
QGL-64016,LTZ-5665,96-000-2431,12/12/2023,02:30:18
QGL-64016,LTZ-5665,71-514-3306,12/12/2023,02:30:18
CFX-74437,LUQ-1026,02-342-9795,04/03/2024,10:05:50
CFX-74437,LUQ-1026,06-576-2456,04/03/2024,10:05:50
CFX-74437,LUQ-1026,29-096-2247,04/03/2024,10:05:50
CYC-77639,LUQ-3706,31-579-0755,27/08/2023,15:56:45
CYC-77639,LUQ-3706,56-402-6081,27/08/2023,15:56:45
QQW-02433,LVC-4162,62-169-5477,06/12/2023,09:03:01
QQW-02433,LVC-4162,31-471-2089,06/12/2023,09:03:01
LSL-84484,LVC-9534,34-710-2112,21/07/2023,21:11:03
LSL-84484,LVC-9534,70-312-2856,21/07/2023,21:11:03
LSL-84484,LVC-9534,34-100-2931,21/07/2023,21:11:03
KID-91654,LVN-2542,47-300-5792,18/07/2023,02:45:47
KID-91654,LVN-2542,64-709-0601,18/07/2023,02:45:47
HAK-97609,LVN-8653,77-608-6808,27/07/2023,10:14:56
HAK-97609,LVN-8653,88-395-4539,27/07/2023,10:14:56
HAK-97609,LVN-8653,30-615-2224,27/07/2023,10:14:56
VAK-56429,LVW-9323,65-179-4512,02/07/2023,11:37:06
VAK-56429,LVW-9323,83-855-7429,02/07/2023,11:37:06
VAK-56429,LVW-9323,83-896-9843,02/07/2023,11:37:06
QRJ-44519,LXW-4487,27-249-6440,21/06/2023,19:02:51
QRJ-44519,LXW-4487,74-877-3959,21/06/2023,19:02:51
YSK-55846,LXW-5439,12-416-0792,12/08/2023,17:19:54
TIK-07057,LYF-2391,09-467-4552,13/11/2023,13:56:56
TIK-07057,LYF-2391,07-049-0442,13/11/2023,13:56:56
NPO-10922,LYF-7364,48-545-4893,11/12/2023,13:59:33
NPO-10922,LYF-7364,02-722-7574,11/12/2023,13:59:33
ZBE-31988,LZO-5041,56-360-9357,03/03/2024,01:56:18
ZBE-31988,LZO-5041,85-162-7790,03/03/2024,01:56:18
TTE-91984,MBQ-5801,16-017-0808,20/06/2023,17:21:46
SVM-65960,MCJ-3553,25-833-2692,16/11/2023,08:37:58
SVM-65960,MCJ-3553,96-846-3598,16/11/2023,08:37:58
SVM-65960,MCJ-3553,69-770-5691,16/11/2023,08:37:58
EOC-37292,MDH-0319,77-396-1355,31/08/2023,04:08:53
EOC-37292,MDH-0319,14-423-2681,31/08/2023,04:08:53
GEN-42720,MDH-6334,71-373-7523,12/03/2024,05:42:51
LCJ-06624,MFW-1979,63-772-7529,06/12/2023,04:32:10
LCJ-06624,MFW-1979,63-682-0223,06/12/2023,04:32:10
LCJ-06624,MFW-1979,39-944-4438,06/12/2023,04:32:10
PVP-19549,MFW-3136,04-605-6384,08/10/2023,09:18:38
MYO-10937,MGM-0587,37-167-1724,25/03/2024,20:37:45
MYO-10937,MGM-0587,97-507-7839,25/03/2024,20:37:45
SOS-26308,MGM-6743,94-454-3723,29/10/2023,09:24:39
SOS-26308,MGM-6743,40-901-4579,29/10/2023,09:24:39
HKD-72489,MGO-2877,87-052-2194,21/06/2023,08:18:01
HKD-72489,MGO-2877,87-045-7617,21/06/2023,08:18:01
FKY-96737,MGO-9996,79-049-0848,16/10/2023,09:57:49
FKY-96737,MGO-9996,29-497-5703,16/10/2023,09:57:49
LTW-21557,MGS-5099,24-858-2729,03/02/2024,23:16:59
LTW-21557,MGS-5099,18-751-1861,03/02/2024,23:16:59
LTW-21557,MGS-5099,37-298-3743,03/02/2024,23:16:59
QTD-36161,MGS-9803,04-764-3487,14/06/2023,09:49:56
SZY-93506,MGU-9739,63-016-4287,15/08/2023,05:40:33
SZY-93506,MGU-9739,53-279-6187,15/08/2023,05:40:33
SZY-93506,MGU-9739,13-821-9430,15/08/2023,05:40:33
RID-03725,MHQ-6092,35-021-8505,01/08/2023,12:12:37
RID-03725,MHQ-6092,69-950-3943,01/08/2023,12:12:37
RID-03725,MHQ-6092,92-442-8004,01/08/2023,12:12:37
RID-03725,MHQ-6092,91-234-6234,01/08/2023,12:12:37
ZNU-76614,MHQ-7286,47-986-3110,25/12/2023,23:23:35
RTD-24834,MIG-7248,93-813-6806,30/11/2023,08:48:20
RTD-24834,MIG-7248,71-851-1563,30/11/2023,08:48:20
MLY-44705,MIG-8938,97-356-0921,22/03/2024,18:58:13
MLY-44705,MIG-8938,56-386-8288,22/03/2024,18:58:13
MLY-44705,MIG-8938,31-656-9075,22/03/2024,18:58:13
TXX-30500,MIP-4486,37-753-2329,12/07/2023,15:37:57
NXJ-62164,MIP-8802,52-743-0485,07/12/2023,08:11:48
