customer_id,order_id,product_id,product_qty
IYF-11697,NHQ-6116,32-309-2457,11
IBI-33308,NIS-2160,90-060-1960,14
IBI-33308,NIS-2160,61-127-8015,3
IBI-33308,NIS-2160,11-022-0978,7
LWP-57869,NIS-3741,16-083-1182,1
LWP-57869,NIS-3741,47-467-6852,6
UFZ-43645,NIV-6492,16-458-1689,9
UFZ-43645,NIV-6492,13-038-3266,2
UFZ-43645,NIV-6492,99-573-5355,11
HKD-72489,NJP-1516,03-561-7021,16
HKD-72489,NJP-1516,61-635-3666,1
KVB-79323,NJP-5559,96-407-0793,16
KVB-79323,NJP-5559,85-171-0561,4
BMK-50135,NJT-1208,81-749-0459,11
BMK-50135,NJT-1208,65-440-8930,13
CAL-31966,NJT-9626,86-832-2186,2
CAL-31966,NJT-9626,94-291-1218,5
STP-27222,NJW-1593,45-598-2854,19
STP-27222,NJW-1593,31-302-8931,18
STP-27222,NJW-1593,66-486-2538,11
EJI-39703,NKJ-2894,40-989-6244,20
EJI-39703,NKJ-2894,05-970-5318,19
CZT-84906,NKJ-6605,66-486-2538,20
CZT-84906,NKJ-6605,71-358-1219,13
SMF-49110,NKU-1411,03-244-8222,13
SWK-13632,NKV-1305,11-587-1855,19
TML-79989,NKY-0150,87-004-8927,19
TML-79989,NKY-0150,46-242-1736,16
XZH-50612,NMG-9457,89-414-5305,10
XZH-50612,NMG-9457,04-764-3487,1
XZH-50612,NMG-9457,21-467-4867,18
TBC-63334,NMQ-2796,14-712-4363,5
TBC-63334,NMQ-2796,51-525-2470,20
FSC-11574,NMY-4072,96-230-4270,9
EJM-74328,NMY-7339,93-085-3402,15
EJM-74328,NMY-7339,42-713-7844,3
EJM-74328,NMY-7339,05-778-7730,12
WKT-08100,NNO-3085,61-237-7918,17
WKT-08100,NNO-3085,99-883-3205,14
VNI-97812,NNR-4331,08-506-1264,14
OTG-26459,NNR-8766,47-669-0435,14
WRO-25440,NQG-3881,71-135-3437,3
WRO-25440,NQG-3881,07-181-3204,18
WRO-25440,NQG-3881,83-896-9843,5
MDW-63676,NRN-2875,02-342-9795,10
RLE-08166,NRN-4582,96-846-3598,3
ZFZ-01642,NSN-3803,79-389-5613,16
ZFZ-01642,NSN-3803,79-763-3704,17
ZFZ-01642,NSN-3803,07-744-2030,13
THJ-67160,NSX-5012,71-351-9744,16
CAX-18205,NTP-2772,37-437-7179,6
CAX-18205,NTP-2772,52-416-2642,14
CAX-18205,NTP-2772,87-988-7651,17
CNF-54291,NTP-3333,99-833-7000,4
CNF-54291,NTP-3333,08-834-8545,6
QOQ-09825,NTU-0413,53-063-5902,14
YNG-14680,NTU-5559,67-795-5740,8
XNY-00134,NTX-3568,49-136-3149,8
XNY-00134,NTX-3568,88-395-4539,7
XNY-00134,NTX-3568,94-527-8388,19
FSD-17874,NTZ-6982,66-172-5155,16
EKB-41598,NTZ-7670,16-212-9898,15
EKB-41598,NTZ-7670,44-288-1786,18
SYG-34855,NVF-9748,88-132-9067,15
XDU-55564,NVT-0982,32-532-0956,20
XDU-55564,NVT-0982,11-922-2177,19
XDU-55564,NVT-0982,32-729-0633,20
ZKR-28546,NWT-6048,69-950-3943,5
ZKR-28546,NWT-6048,88-355-3132,4
YBK-45508,NXL-0436,08-834-8545,16
YBK-45508,NXL-0436,64-658-6676,17
VUC-61834,NYF-9429,53-004-7744,10
VUC-61834,NYF-9429,41-211-2939,2
UNT-42766,NZH-8314,24-054-3805,14
UNT-42766,NZH-8314,48-739-6023,2
UNT-42766,NZH-8314,63-150-6353,17
WCC-22489,OAR-9959,40-320-8545,15
WCC-22489,OAR-9959,04-695-5565,10
AXT-62647,OBC-1915,49-434-9174,1
AXT-62647,OBC-1915,39-944-4438,19
AXT-62647,OBC-1915,10-921-8005,18
BIY-61464,OBC-4500,37-353-0051,8
SOS-26308,OBU-7440,77-210-7646,8
NVV-41982,OCJ-2491,76-357-2026,12
NVV-41982,OCJ-2491,70-633-6787,12
NVV-41982,OCJ-2491,01-183-0131,2
NVV-41982,OCJ-2491,06-429-8278,8
TTE-91984,OCJ-7517,87-458-1913,5
TTE-91984,OCJ-7517,04-248-0171,20
RVL-67352,OCX-9297,92-705-9273,10
RVL-67352,OCX-9297,87-831-5266,20
CML-45140,OCY-4229,54-986-1990,2
BYY-33063,OCY-5956,55-165-2136,9
BYY-33063,OCY-5956,67-427-8198,13
BYY-33063,OCY-5956,44-864-9896,10
FNT-52348,ODH-5670,15-869-7949,20
EHH-13282,ODH-9361,57-252-0283,1
EHH-13282,ODH-9361,89-930-5535,19
RWO-80666,ODU-8225,59-813-0544,19
RWO-80666,ODU-8225,09-893-0868,8
UJQ-76271,ODV-0605,18-595-2486,6
UJQ-76271,ODV-0605,13-334-0725,4
UJQ-76271,ODV-0605,10-997-8384,11
BNP-69939,OEF-3442,36-065-5768,18
BEE-58393,OEF-3894,96-668-5966,7
BEE-58393,OEF-3894,45-598-2854,19
BEE-58393,OEF-3894,57-573-3605,3
SUY-32448,OEP-9595,00-615-7808,20
SUY-32448,OEP-9595,32-482-2312,16
SUY-32448,OEP-9595,82-041-7676,18
KBL-88890,OGG-7128,22-112-0673,11
KBL-88890,OGG-7128,39-902-9369,18
GQD-64084,OGG-9832,32-767-3403,2
RJX-59133,OGK-1429,18-595-2486,17
RJX-59133,OGK-1429,50-160-7143,17
MCZ-48810,OGK-7029,29-368-7662,17
MCZ-48810,OGK-7029,84-172-2801,14
AYZ-78016,OHG-1299,16-039-3616,2
APV-51137,OHG-6555,88-675-1509,6
APV-51137,OHG-6555,00-508-2360,11
APV-51137,OHG-6555,55-787-8150,13
DMK-65903,OHL-2853,41-743-4040,4
DMK-65903,OHL-2853,30-811-5224,18
CLZ-73501,OHL-5725,81-430-7703,1
TZF-29528,OII-3405,98-001-8083,10
TZF-29528,OII-3405,04-206-5642,11
LDJ-45639,OJN-4085,36-328-6199,12
LDJ-45639,OJN-4085,26-495-3229,9
PVX-71120,OJN-6693,10-109-8524,18
FHE-81934,OJX-3253,26-589-1806,17
FHE-81934,OJX-3253,04-897-7448,4
DUB-02729,OJX-8834,96-230-4270,19
DUB-02729,OJX-8834,03-417-9640,6
DUB-02729,OJX-8834,68-848-4770,12
GIR-16621,OKS-0632,44-774-3967,9
GIR-16621,OKS-0632,32-886-8630,2
GIR-16621,OKS-0632,18-574-1721,5
JIR-52209,OKS-8063,56-386-8288,5
XQI-02704,OLV-7403,87-831-5266,14
AUN-48693,OLW-0516,04-897-7448,20
BFB-40374,OLW-2436,66-067-1770,2
BFB-40374,OLW-2436,06-313-7699,18
VME-26932,OMH-9446,93-958-3604,11
VME-26932,OMH-9446,61-447-5460,18
VME-26932,OMH-9446,47-233-6774,6
XUT-07777,ONM-6687,98-633-2758,6
XUT-07777,ONM-6687,24-323-4869,7
ECM-42044,ONQ-8395,83-855-7429,9
ECM-42044,ONQ-8395,21-287-3605,18
FLB-60456,ONQ-9714,73-262-6274,1
FLB-60456,ONQ-9714,26-916-4677,5
YSG-63195,ONZ-1641,20-220-6206,8
YSG-63195,ONZ-1641,51-303-4344,4
WHL-61244,OOC-0697,51-163-6534,15
WHL-61244,OOC-0697,17-060-0538,8
WHL-61244,OOC-0697,75-458-3853,9
DTZ-93560,OOO-1932,51-163-6534,4
DTZ-93560,OOO-1932,90-145-4578,16
CNF-54291,OOO-6392,08-579-9146,18
CNF-54291,OOO-6392,74-241-1555,16
XDA-61402,OPO-5480,76-564-6500,8
XDA-61402,OPO-5480,70-345-5629,9
VTM-67273,OPX-2343,53-442-9285,8
VTM-67273,OPX-2343,21-467-4867,14
OXT-27854,OPX-8810,17-034-5155,7
OXT-27854,OPX-8810,72-583-0270,11
LOD-72540,ORX-5920,16-113-8913,12
LOD-72540,ORX-5920,63-133-6803,3
LOD-72540,ORX-5920,07-845-2064,12
LOD-72540,ORX-5920,03-473-1590,13
QHY-80920,ORX-6924,00-064-2295,11
QHY-80920,ORX-6924,99-293-0174,15
VFG-76885,OSP-6486,06-149-6367,8
VFG-76885,OSP-6486,56-066-4318,10
QQN-22815,OTT-6460,96-668-5966,6
QQN-22815,OTT-6460,95-454-1010,19
YQB-15670,OTT-6592,32-767-3403,8
OHX-66506,OUB-2407,13-472-2481,9
OHX-66506,OUB-2407,35-892-0243,7
OHX-66506,OUB-2407,36-253-7557,12
UQG-20491,OUB-8904,97-035-3322,18
UQG-20491,OUB-8904,32-896-6710,12
DKA-37599,OVK-4119,53-442-9285,20
DKA-37599,OVK-4119,47-467-6852,3
EQN-46999,OVK-4606,23-384-6715,10
LCB-40202,OVQ-1321,00-144-0800,20
LCB-40202,OVQ-1321,42-416-6829,8
LCB-40202,OVQ-1321,31-579-0755,9
PTW-55374,OVQ-7591,73-305-6433,20
TAJ-02999,OVS-4498,25-775-6567,17
TAJ-02999,OVS-4498,47-669-0435,3
NIP-54194,OVS-6629,75-367-9167,2
SCB-46603,OVX-4023,03-417-9339,9
SCB-46603,OVX-4023,09-561-0117,4
SCB-46603,OVX-4023,50-176-4803,19
SRY-05001,OWB-4277,99-803-8766,6
NAT-21446,OWB-5456,04-783-8390,8
NAT-21446,OWB-5456,69-449-1761,16
YCD-17038,OWL-2117,09-108-5554,13
QGM-02495,OWL-6099,05-987-7938,19
QGM-02495,OWL-6099,57-164-3026,11
QGM-02495,OWL-6099,06-313-7699,18
LSO-72726,OWW-7853,23-877-6958,11
LSO-72726,OWW-7853,81-612-9682,3
QRJ-44519,OWW-9064,63-034-4031,12
QRJ-44519,OWW-9064,92-938-9533,15
FCF-82879,OXB-3321,30-615-2224,13
DNA-70877,OXB-4431,35-813-2768,2
DNA-70877,OXB-4431,75-663-4897,4
DNA-70877,OXB-4431,59-463-6330,11
FKY-96737,OXP-1792,71-189-9588,12
ECL-71483,OXP-8265,15-995-9275,13
ECL-71483,OXP-8265,29-230-6631,10
FCZ-42180,OYB-7070,98-633-2758,2
DNG-76888,OYB-8592,04-338-7178,19
YNG-14680,OYT-3417,09-561-0117,15
YNG-14680,OYT-3417,46-242-1736,9
YNG-14680,OYT-3417,87-383-8756,9
ZFV-53477,OYU-4364,46-657-3311,15
RCO-86573,OYU-7224,23-247-8369,1
RCO-86573,OYU-7224,08-440-3373,1
RSS-24301,OZM-1759,27-693-0330,13
RSS-24301,OZM-1759,72-481-1600,18
LRT-41739,PBE-1172,16-017-0808,8
HVF-82001,PBE-3068,73-305-6433,1
YPZ-43846,PCQ-4287,24-187-6879,16
YPZ-43846,PCQ-4287,76-046-2056,11
YPZ-43846,PCQ-4287,57-941-2111,5
CRH-36795,PDL-0104,87-786-1343,3
CRH-36795,PDL-0104,29-901-6079,7
DWS-45315,PDL-2824,08-552-8854,11
KIC-74606,PDO-4846,89-597-8122,13
HAG-07096,PDO-4985,03-244-8222,20
HAG-07096,PDO-4985,17-524-3530,2
BRB-69417,PDV-0203,46-657-3311,13
BRB-69417,PDV-0203,88-132-9067,6
CLD-40263,PDV-3933,42-416-6829,19
CLD-40263,PDV-3933,89-930-5535,13
UVR-08749,PDX-9291,64-131-4849,17
UVR-08749,PDX-9291,07-665-2333,12
OBD-16148,PEU-4047,93-696-5981,5
OBD-16148,PEU-4047,82-032-2395,16
KBK-92783,PEU-4612,48-209-8487,2
KBK-92783,PEU-4612,58-505-6439,12
KBK-92783,PEU-4612,08-434-3436,17
HDV-58110,PEW-2090,73-319-7506,7
HDV-58110,PEW-2090,07-181-3204,17
KNN-45155,PEW-9428,95-115-7669,10
TNY-83758,PFT-7934,04-338-7178,9
TNY-83758,PFT-7934,79-812-8067,19
NSW-71189,PGQ-5258,11-987-7204,20
JRK-60662,PGQ-9489,29-079-4531,8
JRK-60662,PGQ-9489,33-162-0979,14
JRK-60662,PGQ-9489,13-334-0725,6
GMN-47190,PHJ-2064,68-965-2883,3
GMN-47190,PHJ-2064,47-661-9723,5
JVC-81248,PHJ-9336,19-236-1344,9
JVC-81248,PHJ-9336,73-308-3615,19
RRM-68277,PIE-6811,96-634-6146,2
RRM-68277,PIE-6811,06-609-9674,1
RRM-68277,PIE-6811,52-481-2252,10
YKQ-67131,PIF-5935,34-710-2112,7
QOD-92091,PIF-7015,32-343-2762,9
QOD-92091,PIF-7015,78-451-5318,11
QOD-92091,PIF-7015,38-480-0304,1
TIK-07057,PIM-7722,22-112-0673,13
TIK-07057,PIM-7722,72-217-8555,18
TIK-07057,PIM-7722,24-835-9371,3
JHB-90449,PKA-1903,24-450-4465,13
JHB-90449,PKA-1903,24-858-2729,2
JHB-90449,PKA-1903,27-146-3605,8
NGU-54907,PKA-5164,12-264-5304,4
NYD-84187,PKC-2798,42-629-9312,17
JYS-93405,PKC-6595,65-814-7428,10
JYS-93405,PKC-6595,63-389-8360,2
JYS-93405,PKC-6595,71-351-9744,7
CKW-63144,PKV-5225,94-859-3628,11
CKW-63144,PKV-5225,14-275-1287,15
DJX-49835,PKV-9021,72-995-2541,10
DJX-49835,PKV-9021,27-238-4051,10
SZT-49139,PLL-2878,47-497-9298,7
SZT-49139,PLL-2878,55-995-2675,2
BNK-18629,PMZ-4061,77-250-9354,7
BNK-18629,PMZ-4061,14-967-6412,11
CHG-91394,PMZ-7434,47-661-9723,16
QFV-43348,POY-4513,08-506-1264,16
QFV-43348,POY-4513,37-822-0446,20
QFV-43348,POY-4513,52-673-1447,1
YBH-36909,POY-8878,81-159-5022,20
HGT-77486,PPX-4472,90-098-2875,12
HGT-77486,PPX-4472,07-845-2064,10
HGT-77486,PPX-4472,66-102-7445,8
KRW-49337,PPX-5195,29-768-5296,13
KRW-49337,PPX-5195,45-450-4081,15
YJB-92377,PQP-4190,07-407-8266,12
YJB-92377,PQP-4190,71-851-1563,8
YJB-92377,PQP-4190,76-365-0172,17
TNZ-37668,PRB-3676,04-295-6692,1
TNZ-37668,PRB-3676,20-623-1539,16
TNZ-37668,PRB-3676,17-060-0538,4
ZJR-11526,PRC-2778,26-405-1029,3
ZJR-11526,PRC-2778,27-146-3605,13
RFE-59474,PRC-8451,50-933-2934,17
RFE-59474,PRC-8451,20-310-3444,12
SAX-35594,PRX-6235,55-853-1910,1
SAX-35594,PRX-6235,46-290-7950,3
JGU-09700,PSA-2287,08-724-0599,6
JGU-09700,PSA-2287,74-596-9052,16
NGS-54999,PSA-6966,29-368-7662,17
MSW-28945,PTE-7618,03-319-7590,9
MSW-28945,PTE-7618,84-298-4289,13
SDL-46841,PTE-9994,82-523-9160,17
SDL-46841,PTE-9994,21-191-4304,20
SBY-75706,PTM-5302,04-337-2891,2
MRK-10741,PTM-8522,41-743-4040,5
MRK-10741,PTM-8522,39-315-0386,2
MRK-10741,PTM-8522,08-464-1767,10
UKT-78314,PTS-2673,35-974-5524,5
UKT-78314,PTS-2673,77-439-2843,19
ODE-83262,PTS-9693,64-658-6676,8
ODE-83262,PTS-9693,19-809-3380,16
ODE-83262,PTS-9693,03-561-7021,9
ZBL-73893,PUT-4356,00-777-6242,10
ZBL-73893,PUT-4356,53-357-6116,14
ZBL-73893,PUT-4356,36-065-5768,8
KEY-75125,PUX-0387,40-517-6750,20
KEY-75125,PUX-0387,01-051-7491,9
KEY-75125,PUX-0387,12-264-5304,11
OMB-25925,PUX-9379,17-163-9509,20
OMB-25925,PUX-9379,37-167-1724,3
LOI-21074,PWA-4969,87-654-9745,10
LOI-21074,PWA-4969,00-495-2744,9
HTY-68744,PWA-8205,56-386-8288,15
HTY-68744,PWA-8205,35-564-4089,2
HTY-68744,PWA-8205,77-616-0175,7
YXP-97902,PYQ-6330,44-864-9896,18
YXP-97902,PYQ-6330,08-100-0817,18
YXP-97902,PYQ-6330,89-597-8122,18
YFO-19978,PZP-6121,78-345-5609,13
YFO-19978,PZP-6121,10-681-6417,7
ZMG-30694,PZP-9885,15-759-9227,8
ZMG-30694,PZP-9885,73-319-7506,9
ZCA-17095,PZW-0465,10-694-9762,18
ZCA-17095,PZW-0465,71-072-5327,14
FFO-80908,QAU-0445,15-759-9227,15
FFO-80908,QAU-0445,34-519-1278,11
FFO-80908,QAU-0445,01-183-0131,18
HAG-07096,QAU-1574,67-427-8198,1
CKE-62897,QBS-4315,50-933-2934,18
CKE-62897,QBS-4315,08-999-0202,11
BQM-88379,QBS-8516,40-901-4579,7
BQM-88379,QBS-8516,37-384-5262,15
LZB-06903,QCL-2038,10-997-8384,20
LZB-06903,QCL-2038,77-337-6396,18
IDC-16848,QCL-5401,31-656-9075,1
IDC-16848,QCL-5401,18-595-2486,18
ZPO-61621,QCY-3908,09-893-0868,20
VFG-76885,QDN-1331,47-505-2493,4
OOJ-86402,QDN-8727,92-191-3051,4
OOJ-86402,QDN-8727,42-163-9551,10
OOJ-86402,QDN-8727,44-666-9297,16
TYU-56030,QHL-5554,95-115-7669,13
TYU-56030,QHL-5554,14-407-7080,7
TYU-56030,QHL-5554,47-739-7389,1
PVP-19549,QHZ-0354,84-465-9981,6
PVP-19549,QHZ-0354,84-241-0992,14
PVP-19549,QHZ-0354,99-685-9600,1
XNY-00134,QHZ-3271,41-335-3207,19
ECU-40063,QII-6354,15-995-9275,17
ECU-40063,QII-6354,94-390-1947,6
CUM-39629,QII-7351,26-258-2041,8
NOA-05708,QJK-5973,53-063-5902,6
JJZ-04762,QJK-8057,10-334-6265,10
JJZ-04762,QJK-8057,30-471-7388,15
JJZ-04762,QJK-8057,84-070-2935,12
WGI-69035,QKI-3993,52-845-2835,9
WGI-69035,QKI-3993,50-160-7143,5
KDE-60370,QKK-3778,85-589-9448,2
KDE-60370,QKK-3778,65-211-7033,5
GSW-85363,QKK-8553,67-795-5740,10
VOA-65386,QLV-5364,53-357-6116,4
VOA-65386,QLV-5364,87-174-4194,9
VOA-65386,QLV-5364,06-451-8231,3
EUC-73466,QNI-4710,84-241-0992,6
EUC-73466,QNI-4710,41-211-2939,6
EUC-73466,QNI-4710,87-817-1114,11
EUC-73466,QNI-4710,92-938-9533,9
GJS-06694,QNI-8641,35-865-4616,18
AUI-63952,QPB-1196,81-184-9787,7
AUI-63952,QPB-1196,29-328-3654,17
AOB-66270,QPB-6512,65-994-3238,2
AOB-66270,QPB-6512,65-720-5521,18
AZJ-73183,QPC-3077,93-597-1764,17
AZJ-73183,QPC-3077,24-198-8855,19
BLJ-90345,QPC-7649,66-484-6519,4
BLJ-90345,QPC-7649,61-517-4016,13
LSL-84484,QRG-3349,42-713-7844,11
HVI-81558,QRG-8176,88-355-3132,15
HVI-81558,QRG-8176,22-956-4056,1
HVI-81558,QRG-8176,48-499-9808,5
ZHY-91844,QRI-9809,83-908-2922,3
ZHY-91844,QRI-9809,90-967-2054,20
ZHY-91844,QRI-9809,88-132-9067,6
SMV-44812,QRV-6446,30-615-2224,20
SMV-44812,QRV-6446,25-250-5027,6
SMV-44812,QRV-6446,48-257-8759,11
ZNU-76614,QRX-1303,37-437-7179,18
ZNU-76614,QRX-1303,98-762-5682,10
QFS-92539,QSC-1417,93-138-2604,19
QFS-92539,QSC-1417,33-201-3685,8
LLR-44247,QSC-8237,12-264-5304,2
LLR-44247,QSC-8237,01-051-7491,3
LLR-44247,QSC-8237,08-999-0202,7
YQB-15670,QST-2207,21-511-6596,1
YQB-15670,QST-2207,14-463-4219,20
YQB-15670,QST-2207,94-059-9376,2
UNF-05952,QVQ-6541,14-381-7269,2
UNF-05952,QVQ-6541,26-258-2041,10
UNF-05952,QVQ-6541,25-997-4437,15
PSK-11794,QWR-4929,73-437-1072,1
XBA-65202,QWR-5494,23-751-6520,12
TPE-59637,QXS-0705,81-331-4946,11
TPE-59637,QXS-0705,13-565-5190,18
TPE-59637,QXS-0705,38-466-8515,11
DOE-95306,QYJ-7171,05-987-7938,8
CMS-46190,QYJ-9503,99-674-7142,14
CMS-46190,QYJ-9503,36-328-6199,12
RSJ-25707,QZN-1411,87-659-8254,11
MLP-66980,QZN-5035,69-018-2436,12
MLP-66980,QZN-5035,90-098-2875,9
EUQ-70863,RAK-4551,57-645-6511,12
EUQ-70863,RAK-4551,09-467-4552,10
EUQ-70863,RAK-4551,37-753-2329,19
GJY-20691,RAK-7634,74-458-3813,2
GJY-20691,RAK-7634,00-847-7041,11
TAE-31344,RAZ-0387,51-864-7785,10
TAE-31344,RAZ-0387,20-113-6777,6
PUC-34101,RAZ-3355,79-787-7449,8
PUC-34101,RAZ-3355,40-989-6244,4
XNP-94128,RAZ-8678,05-283-6501,16
UXZ-61637,RBZ-3723,17-317-9778,9
UXZ-61637,RBZ-3723,24-054-3805,2
OMB-25925,RBZ-8552,71-488-2101,11
OMB-25925,RBZ-8552,92-872-3947,19
OMB-25925,RBZ-8552,27-714-2722,10
KGP-14913,RCE-2968,80-340-6353,15
GZK-39927,RCE-3542,54-761-6690,5
GZK-39927,RCE-3542,52-928-6422,11
GZK-39927,RCE-3542,58-829-9896,16
OTQ-15578,RCM-0265,99-926-9413,1
OTQ-15578,RCM-0265,45-450-4081,17
VOA-65386,RCM-1020,59-871-3856,2
UTK-60300,RDD-4552,11-922-1006,13
OIR-02901,RDD-9168,82-600-5466,2
OIR-02901,RDD-9168,96-997-6114,3
OIR-02901,RDD-9168,28-886-7662,2
KJO-79467,RDG-6097,20-556-3674,20
KJO-79467,RDG-6097,10-721-2854,2
OUW-48835,RDG-8167,28-713-7563,4
OUW-48835,RDG-8167,52-673-1447,16
BNS-34294,RDH-0351,79-403-6754,5
BNS-34294,RDH-0351,41-066-9136,9
CIK-63950,RDH-4585,77-396-1355,12
CIK-63950,RDH-4585,05-531-7215,3
WXY-42655,REU-2452,99-994-3943,8
WXY-42655,REU-2452,54-761-6690,5
WXY-42655,REU-2452,63-133-6803,1
GAH-23075,RFB-3741,35-892-0243,5
GAH-23075,RFB-3741,32-482-2312,10
IYD-73813,RFB-6486,29-419-0190,19
IYD-73813,RFB-6486,77-616-0175,13
VKK-70651,RFF-3362,04-806-9817,13
OSB-77289,RFF-4411,42-713-7844,11
OSB-77289,RFF-4411,82-325-3423,7
CKW-63144,RFF-8256,60-404-7374,13
BRA-14801,RFF-9168,96-521-3410,7
BRA-14801,RFF-9168,12-873-1718,19
BRA-14801,RFF-9168,02-673-1337,18
NST-01723,RFK-2498,94-244-0084,5
NST-01723,RFK-2498,61-127-8015,20
TPI-56312,RFK-7073,62-826-9766,20
TPI-56312,RFK-7073,24-198-8855,10
PDR-60940,RFV-1384,59-813-0544,14
PDR-60940,RFV-1384,47-739-7389,3
ZBQ-62002,RFV-4155,89-414-5305,19
ZBQ-62002,RFV-4155,79-763-3704,7
KOG-90198,RFV-4815,66-067-1770,18
QZN-66738,RFV-6162,41-059-1390,14
QZN-66738,RFV-6162,92-150-3476,19
QZN-66738,RFV-6162,49-616-5572,2
RHJ-93702,RGU-4033,92-938-9533,7
RHJ-93702,RGU-4033,78-788-1626,13
ZMI-98499,RGU-5919,58-218-5580,17
ZMI-98499,RGU-5919,48-499-9808,17
FSV-28476,RLG-3766,87-817-1114,5
FSV-28476,RLG-3766,52-925-6491,7
EKI-49433,RLG-6524,70-633-6787,5
EKI-49433,RLG-6524,72-706-9892,19
EKI-49433,RLG-6524,68-605-9700,13
THU-52306,RLX-0529,42-416-6829,5
THU-52306,RLX-0529,67-427-8198,19
THU-52306,RLX-0529,42-587-9574,16
ZCN-40337,RME-3281,57-164-3026,19
ZCN-40337,RME-3281,85-883-0273,4
RAX-91538,RME-9083,23-751-6520,12
RAX-91538,RME-9083,44-864-9896,3
XMT-42650,RMF-3837,35-813-2768,4
XMT-42650,RMF-3837,79-403-6754,5
XMT-42650,RMF-3837,77-250-9354,15
LOZ-11318,RND-1582,74-582-6180,6
HUF-26956,RND-8136,54-986-1990,15
HUF-26956,RND-8136,41-256-4497,3
HUF-26956,RND-8136,81-612-9682,17
JPG-04154,RNN-4827,54-325-7543,16
JPG-04154,RNN-4827,36-065-5768,17
JPG-04154,RNN-4827,26-509-7486,17
NSC-67873,RNN-7369,78-246-9429,10
NSC-67873,RNN-7369,49-616-5572,3
PWE-09599,ROG-1850,90-105-1563,11
PWE-09599,ROG-1850,02-181-7262,16
PWE-09599,ROG-1850,78-226-0746,7
XSF-56164,ROG-3570,97-507-7839,6
XSF-56164,ROG-3570,24-187-6879,15
UID-37750,RON-6290,32-005-2173,11
UID-37750,RON-6290,00-777-6242,1
YAI-38581,ROO-2257,70-901-4482,14
YAI-38581,ROO-2257,48-431-6471,12
RWW-28575,ROO-5713,99-883-3205,3
RWW-28575,ROO-5713,06-149-6367,16
MON-90496,ROO-7767,00-064-2295,11
MON-90496,ROO-7767,00-508-2360,3
MON-90496,ROO-7767,58-210-0910,13
TVQ-28510,RPT-5071,98-633-2758,10
TVQ-28510,RPT-5071,47-602-7232,4
TVQ-28510,RPT-5071,90-996-6068,4
XIT-06945,RRF-3577,55-165-2136,17
XIT-06945,RRF-3577,82-041-7676,9
LSO-72726,RRI-6229,37-437-7179,19
HWZ-79065,RRI-6548,50-213-7139,10
HWZ-79065,RRI-6548,07-049-0442,20
HWZ-79065,RRI-6548,76-193-5967,4
FIC-68232,RRU-3804,02-181-7262,10
FIC-68232,RRU-3804,94-244-0084,6
DYU-51215,RRU-8819,25-997-4437,19
DYU-51215,RRU-8819,94-527-8388,17
AOB-66270,RTA-6967,71-722-2308,3
AIG-94772,RTA-7469,09-651-6312,13
AIG-94772,RTA-7469,09-561-0117,4
AIG-94772,RTA-7469,71-015-1326,6
FDQ-77859,RTU-5035,87-786-1343,3
FDQ-77859,RTU-5035,87-542-2374,14
DNK-63427,RTU-9028,79-787-7449,16
DNK-63427,RTU-9028,82-325-3423,16
DNK-63427,RTU-9028,89-330-8496,7
OBL-32802,RUZ-0662,60-215-8627,12
OBL-32802,RUZ-0662,58-505-6439,12
OBL-32802,RUZ-0662,32-560-6530,18
UDW-35134,RUZ-5391,44-663-8767,11
UDW-35134,RUZ-5391,47-497-9298,16
LHR-70733,RVA-1788,87-538-4800,13
LHR-70733,RVA-1788,42-897-0984,20
LHR-70733,RVA-1788,28-913-3139,18
PYC-11977,RVA-7313,49-434-9174,2
WED-82020,RWO-9305,62-344-9942,19
WED-82020,RWO-9305,95-115-7669,18
ZHW-01464,RXM-5808,83-936-4787,15
ZHW-01464,RXM-5808,14-203-4431,6
RDW-54340,RXM-9019,65-440-8930,15
RDW-54340,RXM-9019,66-946-0345,12
RXH-26896,RXR-3601,45-611-9056,14
RXH-26896,RXR-3601,76-365-0172,16
KZH-92587,RXV-2699,69-770-5691,2
KZH-92587,RXV-2699,06-609-9674,7
PSK-11794,RXV-8117,32-473-2526,13
PSK-11794,RXV-8117,90-806-5529,18
ZKU-88534,RXY-5632,16-017-0808,5
ZKU-88534,RXY-5632,17-976-5960,1
NZY-50783,RZZ-4743,87-538-4800,17
NZY-50783,RZZ-4743,90-105-1563,7
JZW-77084,RZZ-8106,14-170-8767,15
JZW-77084,RZZ-8106,25-998-5852,19
AEH-55932,SBX-3844,46-762-1189,11
AEH-55932,SBX-3844,65-104-9448,2
AEP-92106,SBX-8230,87-414-9382,3
JWC-72611,SDP-6590,29-497-5703,1
JWC-72611,SDP-6590,61-495-5000,9
GNX-30299,SDP-9896,63-016-4287,9
GZK-39927,SDW-5974,04-399-5905,4
GZK-39927,SDW-5974,22-923-3025,12
FFA-31312,SDW-6242,82-290-0169,7
FFA-31312,SDW-6242,58-531-1821,18
YMX-43150,SFM-7014,51-365-6377,7
YMX-43150,SFM-7014,44-270-9009,7
YMX-43150,SFM-7014,29-497-5703,8
YNB-59015,SGC-1029,94-931-6133,16
YNB-59015,SGC-1029,48-499-9808,10
KDY-34831,SGM-3696,60-629-3357,19
KDY-34831,SGM-3696,90-967-2054,16
OKK-71392,SGM-4914,21-498-6879,1
ZVA-78061,SGQ-2941,31-158-4715,19
ZVA-78061,SGQ-2941,11-995-8260,10
ZVA-78061,SGQ-2941,31-302-8931,15
